Date,Transaction_ID,Session_primary_channel_group,Campaign_ID,Campaign,Shipping_tier,Page_title,Key_events,Shopify_Order_ID
2024-11-04,(not set),Direct,(not set),(direct),(not set),Hirostar Padel Racket Alien Tolito Aguirre 2024 – Racket Central,1.0,
2024-11-04,(not set),Organic Search,(not set),(organic),(not set),Adidas Pickleball Paddle Metalbone Black – Racket Central,1.0,
2024-11-04,6065709580565,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6065709580565
2024-11-04,6066050236693,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6066050236693
2024-11-04,6066300453141,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6066300453141
2024-11-04,(not set),Organic Search,Td8ZnC,Welcome Series | Email #1,(not set),Checkout - Racket Central,0.332389,
2024-11-04,(not set),Organic Search,01JAZSXYKYNQ8BXE8EYDR3YKV0,CRBN 30%off,(not set),Checkout - Racket Central,0.332388,
2024-11-03,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,4.0,
2024-11-03,(not set),Organic Search,(not set),(organic),(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,3.0,
2024-11-03,(not set),Email,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,(not set),Nox Padel Shorts Team - Men - Dark Blue – Racket Central,2.0,
2024-11-03,(not set),Email,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,(not set),Nox Padel Socks Tenchical - Mid Length - Pack of 6 Pairs – Racket Central,2.0,
2024-11-03,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
2024-11-03,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-11-03,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,1.0,
2024-11-02,(not set),Direct,(not set),(direct),(not set),Definite Articles - The Men's Ankle Sock – Racket Central,2.0,
2024-11-02,6063137784085,Unassigned,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6063137784085
2024-11-02,6064209264917,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6064209264917
2024-11-01,(not set),Email,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,(not set),Diadem Hat - Limited Edition Diadem Patch – Racket Central,2.0,
2024-11-01,(not set),Email,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,(not set),Diadem Hoodie - Performance – Racket Central,2.0,
2024-11-01,(not set),Organic Search,(not set),(organic),(not set),Bullpadel Padel Racket Hack 03 Master Final 2023 Edition – Racket Central,2.0,
2024-11-01,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,2.0,
2024-11-01,(not set),Referral,(not set),(referral),(not set),Babolat Padel Racket Technical Viper Juan Lebron – Racket Central,2.0,
2024-11-01,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,1.0,
2024-11-01,(not set),Direct,(not set),(direct),(not set),NPL Champions – Racket Central,1.0,
2024-11-01,(not set),Email,01JBF9A5HBAEZHKXF6848R5653,NPLCharlotte100,(not set),Adidas Padel Racket Adipower Legend PRO EDT 2024 by Seba Neronre – Racket Central,1.0,
2024-11-01,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-10-31,(not set),Organic Search,(not set),(organic),(not set),Siux Padel Racket Trilogy 3 Hybrid – Racket Central,2.0,
2024-10-30,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,3.0,
2024-10-30,6059628003605,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6059628003605
2024-10-29,(not set),Organic Search,(not set),(organic),(not set),Beach Tennis Rackets – Racket Central,2.0,
2024-10-29,(not set),Organic Search,(not set),(organic),(not set),Diadem Pickleball Paddle First Responer Series V2 Warrior Edge – Racket Central,2.0,
2024-10-29,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
2024-10-29,(not set),Organic Search,(not set),(organic),(not set),Siux Padel Racket Trilogy 3 Hybrid – Racket Central,1.69258,
2024-10-29,(not set),Organic Search,(not set),(not set),(not set),Checkout - Racket Central,0.45107,
2024-10-29,6058838556949,Organic Search,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,0.425774,gid://shopify/Order/6058838556949
2024-10-29,(not set),Organic Search,(not set),(organic),(not set),Volt Padel Accessory - Padel Booster – Racket Central,0.33996,
2024-10-29,(not set),Email,(not set),(organic),(not set),Checkout - Racket Central,0.316377,
2024-10-29,(not set),Organic Search,(not set),(not set),(not set),Siux Padel Racket Trilogy 3 Hybrid – Racket Central,0.30742,
2024-10-29,(not set),Organic Search,(not set),(organic),(not set),K-Swiss Padel Shoes Speedtrac Padel - Men – Racket Central,0.16998,
2024-10-29,(not set),Organic Search,(not set),(referral),(not set),Adidas Padel Racket Adipower Legend PRO EDT 2024 by Seba Neronre – Racket Central,0.0,
2024-10-28,(not set),Organic Search,(not set),(referral),(not set),Checkout - Racket Central,4.305974,
2024-10-28,(not set),Direct,(not set),(direct),(not set),K-Swiss Multisport Shoes Hypercourt Express 2 - Men – Racket Central,2.0,
2024-10-28,(not set),Direct,(not set),(direct),(not set),Penn 26 Indoor Pickleball Balls - 3 Pack – Racket Central,2.0,
2024-10-28,(not set),Organic Search,(not set),(organic),(not set),RS Sports Padel Racket Prime Control Edition 2.0 – Racket Central,2.0,
2024-10-28,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Racket Panther Series Icon Gold – Racket Central,2.0,
2024-10-28,(not set),Unassigned,(not set),(not set),(not set),Checkout - Racket Central,2.0,
2024-10-28,(not set),Unassigned,(not set),(not set),(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-10-28,(not set),Organic Shopping,(not set),(direct),(not set),Checkout - Racket Central,1.0,
2024-10-28,6057873899797,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6057873899797
2024-10-28,(not set),Direct,(not set),(organic),(not set),Checkout - Racket Central,0.692602,
2024-10-28,6057003647253,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.57105,gid://shopify/Order/6057003647253
2024-10-28,6057003647253,Organic Search,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,0.42895,gid://shopify/Order/6057003647253
2024-10-27,(not set),Direct,(not set),(direct),(not set),Diadem Hat - Upside Down Hat – Racket Central,2.0,
2024-10-27,(not set),Direct,(not set),(direct),(not set),"Diadem Wristband - DryCore 4.5"" Thin – Racket Central",2.0,
2024-10-27,(not set),Direct,(not set),(direct),(not set),Osaka Padel Men Training Shorts – Racket Central,2.0,
2024-10-27,(not set),Direct,(not set),(direct),(not set),Osaka Padel Men Training Tee Short Sleeves – Racket Central,2.0,
2024-10-27,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,2.0,
2024-10-27,(not set),Organic Search,(not set),(organic),(not set),K-Swiss Pickleball Shoes Pickleball Supreme - Men – Racket Central,2.0,
2024-10-27,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN² Square Pickleball Paddle – Racket Central,2.0,
2024-10-27,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Gearbox Pickleball Paddle G16 Quad 16mm 8.0oz – Racket Central,2.0,
2024-10-27,(not set),Unassigned,(not set),(not set),(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-10-27,(not set),Direct,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-10-27,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,1.0,
2024-10-27,(not set),Unassigned,(not set),(not set),(not set),Checkout - Racket Central,1.0,
2024-10-27,6055943471381,Direct,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6055943471381
2024-10-27,6056456093973,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6056456093973
2024-10-26,(not set),Direct,(not set),(organic),(not set),Diadem Pickleball Paddle Edge 18K Power – Racket Central,2.0,
2024-10-26,(not set),Email,01JAZSXYKYNQ8BXE8EYDR3YKV0,CRBN 30%off,(not set),Adidas Pickleball Paddle Metalbone Black – Racket Central,2.0,
2024-10-26,(not set),Email,01JAZSXYKYNQ8BXE8EYDR3YKV0,CRBN 30%off,(not set),Checkout - Racket Central,2.0,
2024-10-26,(not set),Organic Search,(not set),(organic),(not set),Nox Padel Racket AT10 Genius 18K 2024 by Agustin Tapia – Racket Central,2.0,
2024-10-26,(not set),Organic Search,(not set),(organic),(not set),Slazenger Padel Racket Panther Series Icon Gold – Racket Central,2.0,
2024-10-26,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-10-25,(not set),Direct,(not set),(direct),(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Men – Racket Central,2.0,
2024-10-25,(not set),Organic Search,(not set),(organic),(not set),Adidas Pickleball Paddle PB Match Light 3.2 – Racket Central,2.0,
2024-10-25,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,1.0,
2024-10-25,(not set),Direct,(not set),(direct),(not set),Dunlop Padel Racket Galactica Lite – Racket Central,1.0,
2024-10-25,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-10-25,(not set),Referral,(not set),(organic),(not set),Checkout - Racket Central,0.0,
2024-10-25,(not set),Referral,01J6F5T3H1A661ASTJEQBYTT8F,"Email Campaign - Aug 29, 2024, 10:39 AM",(not set),Accessories – Racket Central,0.0,
2024-10-25,(not set),Referral,01J6F5T3H1A661ASTJEQBYTT8F,"Email Campaign - Aug 29, 2024, 10:39 AM",(not set),Checkout - Racket Central,0.0,
2024-10-24,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,2.0,
2024-10-24,(not set),Direct,(not set),(direct),(not set),Osaka Padel Men Training Shorts – Racket Central,2.0,
2024-10-24,(not set),Direct,(not set),(direct),(not set),Slazenger Challenge NO.1 Padel Balls – Racket Central,2.0,
2024-10-24,(not set),Organic Search,(not set),(organic),(not set),4On Total Spin Padel Racket Grip – Racket Central,2.0,
2024-10-24,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Franklin Sports Pickleball Paddle FS Tour Dynasty – Racket Central,2.0,
2024-10-24,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-10-24,(not set),Organic Shopping,(not set),(referral),(not set),Checkout - Racket Central,1.0,
2024-10-24,6052830413077,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6052830413077
2024-10-23,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,4.337797,
2024-10-23,(not set),Organic Search,(not set),(referral),(not set),Checkout - Racket Central,3.662203,
2024-10-23,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),K-Swiss Multisport Shoes Hypercourt Express 2 - Women – Racket Central,2.0,
2024-10-23,(not set),Organic Search,(not set),(organic),(not set),CRBN 1X Power Series Pickleball Paddle - 12mm - Thomas Wilson – Racket Central,0.529256,
2024-10-22,(not set),Organic Search,(not set),(organic),(not set),CRBN 1X Power Series Pickleball Paddle - 12mm - Thomas Wilson – Racket Central,2.0,
2024-10-22,(not set),Referral,(not set),(referral),(not set),Racket Central | Online Padel & Pickleball Store in the USA,2.0,
2024-10-22,(not set),Organic Search,(not set),(referral),(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,1.470744,
2024-10-22,(not set),Organic Shopping,(not set),(referral),(not set),Your Shopping Cart – Racket Central,1.0,
2024-10-22,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,1.0,
2024-10-22,(not set),Organic Social,(not set),(referral),(not set),Adidas Padel Racket Adipower CTRL MTW PRO EDT 2024 - Alex Ruiz – Racket Central,1.0,
2024-10-22,6050217328917,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6050217328917
2024-10-22,(not set),Organic Search,(not set),(organic),(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,0.529256,
2024-10-21,(not set),Direct,(not set),(direct),(not set),Racket Central | Online Padel & Pickleball Store in the USA,3.0,
2024-10-21,(not set),Email,01JA5T702BQV5GJHA7T5FEDT5V,Volair 50%off (clone),(not set),Checkout - Racket Central,2.643644,
2024-10-21,(not set),Email,01JA5T702BQV5GJHA7T5FEDT5V,Volair 50%off (clone),(not set),Joola Pickleball Paddle Simone Jardim Hyperion CFS - 16mm – Racket Central,2.31114,
2024-10-21,(not set),Organic Search,(not set),(organic),(not set),Nox Padel Shoes AT10 - Men - Limited Edition – Racket Central,2.0,
2024-10-21,(not set),Referral,(not set),(referral),(not set),4On Total Grip Spray for Padel Racket – Racket Central,2.0,
2024-10-21,6049239073045,Referral,(not set),(referral),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6049239073045
2024-10-21,(not set),Email,(not set),Shopping Free Listings,(not set),Joola Pickleball Paddle Simone Jardim Hyperion CFS - 16mm – Racket Central,0.68886,
2024-10-20,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-10-20,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,1.0,
2024-10-19,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,1.0,
2024-10-19,6046715347221,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6046715347221
2024-10-18,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,1.0,
2024-10-18,6044393013525,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6044393013525
2024-10-17,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,6.0,
2024-10-17,(not set),Direct,(not set),(direct),(not set),Nox Padel Racket AT10 Genius 18K 2024 by Agustin Tapia – Racket Central,5.0,
2024-10-17,(not set),Organic Search,(not set),(organic),(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
2024-10-17,(not set),Organic Search,(not set),(organic),(not set),Padel Accessories – Racket Central,2.0,
2024-10-17,(not set),Organic Search,(not set),(organic),(not set),"Search: 22 results found for ""Slazenger"" – Racket Central",2.0,
2024-10-17,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Slazenger Padel Racket Panther Series Epic Gold 12K 2K – Racket Central,2.0,
2024-10-17,6042136576277,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6042136576277
2024-10-17,6042692387093,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6042692387093
2024-10-16,(not set),Organic Search,(not set),(organic),(not set),Vợt bóng chày Adidas Pickleball Metalbone màu đen – Racket Central,2.0,
2024-10-16,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,2.0,
2024-10-16,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Your Shopping Cart – Racket Central,1.0,
2024-10-16,6039812047125,Email,01JA5T702BQV5GJHA7T5FEDT5V,Volair 50%off (clone),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6039812047125
